"id","score","mf_providers_npi","mf_conditions_projectId"
"3717167","5.5584364","1669473286","5359"
"90316","8.45912","1194729905","1609"
"5096486","11.102369","1497724793","6398"
"533025","23.646076","1457308843","5779"
"5546218","14.980728","1609867308","5802"
"2635843","10.661446","1235159716","4115"
"564024","5.263771","1194071035","6248"
"8050918","12.057209","1083619639","1354"
"39223","9.825801","1639149693","2385"
"4903206","13.99568","1053468041","262"
"1814873","50.598938","1679705784","6285"
"8190548","34.819378","1700916053","1903"
"5922499","12.210565","1003858770","4183"
"8723369","16.793194","1386693588","6330"
"4635382","9.903226","1326055294","2587"
"7511783","6.505304","1356347579","6337"
"2862410","7.667988","1437154960","5200"
"9510559","39.128426","1154395937","433"
"6400210","15.2613125","1619973914","5836"
"2196317","7.0495586","1578724803","6270"
"9805586","5.318757","1063576205","2755"
"1684445","8.010578","1417954090","2545"
"1927217","20.777422","1144517483","3220"
"4108691","8.103349","1093774887","915"
"9739634","7.7726793","1194871772","6433"
"8416219","8.545931","1588775092","1323"
"2248765","54.459366","1801898861","1578"
"8382759","7.0240235","1750571808","2664"
"981968","16.092258","1548643489","6105"
"3744451","16.48949","1003922782","5988"
"8521715","11.395499","1477609634","5940"
"3606690","6.558557","1265439020","2603"
"3037034","7.05425","1154322089","6042"
"7560955","6.5195975","1699720631","6215"
"6081441","14.818652","1114198678","1908"
"9361823","20.576956","1225230030","5622"
"7584561","26.480078","1346446804","5984"
"8134853","6.483613","1952393605","3647"
"5081067","6.235223","1225023492","6125"
"6300090","8.148186","1205052545","5275"
"5475170","11.914516","1073877098","5854"
"6995521","9.443078","1205842465","5681"
"7398493","15.49096","1932277498","5939"
"5259063","13.753918","1013107762","2148"
"1449698","9.543138","1184698201","6248"
"8172336","6.4991336","1619957909","5811"
"3126274","13.9636755","1558504704","5613"
"3556501","9.917669","1457679748","4588"
"3066507","11.303784","1083679468","4581"
"2425674","11.360468","1083630834","346"
"4944036","9.506871","1467417733","6457"
"9136762","30.65166","1790700987","1354"
"1123337","26.393177","1518904424","3169"
"6420922","6.353594","1841303435","175"
"8278083","19.149364","1275693210","771"
"6550348","6.209367","1447322441","2153"
"4474414","7.2803535","1417924952","5928"
"3106169","7.8665967","1922121466","5992"
"6400349","23.770329","1285630889","2307"
"4551009","7.4468083","1245447879","4121"
"528244","9.101375","1588984629","5988"
"399414","8.730037","1801056023","4403"
"9752330","15.246346","1972559615","6385"
"2061717","5.9840884","1689617789","1354"
"9225944","8.469751","1992887301","5637"
"1823351","5.3732367","1669615407","3836"
"1771133","9.800817","1790039733","6001"
"9343335","16.030708","1235145244","2702"
"1356853","17.492798","1932192259","802"
"1559656","10.131153","1841262979","3575"
"5690367","7.8052506","1154346377","5450"
"103711","14.089479","1710968250","5875"
"4879571","5.512734","1952575888","1442"
"7938179","13.317235","1396037651","6207"
"9378536","27.421127","1194701599","6326"
"5378401","7.451923","1508812843","3091"
"5249956","13.762107","1588983159","6337"
"9023067","5.070196","1700028792","470"
"5530501","18.005127","1609877265","6079"
"6664968","6.813588","1437342185","269"
"1477240","29.749353","1497720759","5465"
"3714069","15.770783","1417062928","5892"
"9057296","6.939043","1073508180","6089"
"6082526","5.5136023","1861788549","1323"
"9795568","11.121142","1518961002","5773"
"5171062","52.14051","1558561720","5958"
"9497431","7.8931255","1639121684","1658"
"3888255","13.979942","1689787152","4355"
"6900045","19.387587","1285722900","5680"
"9604641","19.669786","1710941331","5076"
"7455728","27.647131","1659437473","6628"
"8288868","22.482927","1285912402","2584"
"6543894","6.0284142","1669538401","6104"
"7142297","5.277911","1982931705","5127"
"3508998","10.138571","1750328944","1323"
"9048825","9.003412","1003881483","6104"
"7457704","13.953488","1265729461","6350"
"6384657","10.940968","1477938710","4592"
"8953877","9.806802","1164478590","5692"
"9031701","10.602469","1447267042","6187"
"2050222","18.660961","1346411238","5770"
"9825177","8.774748","1699139139","1646"
"5730324","5.686604","1043486590","4357"
"6416255","8.984931","1265685432","5939"
"5265913","8.466454","1578519229","1581"
"6043772","5.6360865","1043446131","5851"
"5902977","35.387325","1649574831","1676"
"4185017","7.3828306","1871889527","6463"
"3669008","5.7252684","1477503258","4060"
"1348873","5.1989365","1831532100","6282"
"4986577","14.200097","1043325228","5611"
"8817560","40.4","1073598538","2204"
"718638","6.561086","1194967760","2128"
"882995","15.0366745","1124089362","5314"
"7162131","8.193795","1992858120","6105"
"7115858","26.237494","1619985363","5875"
"6426286","8.89463","1255545752","6104"
"886207","10.563451","1942408190","433"
"7009521","15.085826","1922027630","6312"
"5412964","25.988651","1972803161","1742"
"4331607","27.777752","1760589543","6205"
"6387165","6.620209","1346249794","757"
"8406591","6.826131","1487853875","6330"
"8763707","7.3299346","1689616971","5776"
"5931392","5.1159835","1346567294","447"
"9719278","6.4043965","1013919604","6408"
"6761097","7.4453144","1073500898","6461"
"7155254","16.659658","1427022425","4428"
"7610933","6.7506638","1306826052","6314"
"2976292","7.1529675","1134388689","5244"
"3216491","13.983051","1942200779","4068"
"893541","5.096811","1275544694","6572"
"9574090","5.05947","1043586258","6051"
"4057363","18.83117","1417274465","1289"
"5224150","52.805576","1629035647","433"
"6595009","25.11392","1871572388","3220"
"2176669","53.97011","1881685022","6373"
"2331472","24.30001","1245236918","6282"
"5710850","25.403646","1346353299","776"
"6231954","8.507591","1780059659","1979"
"4504124","10.521767","1609867985","6190"
"9359812","8.4655","1275513301","6437"
"5940083","9.272047","1376598276","6333"
"779888","5.0081825","1548275910","6240"
"2601329","7.2371373","1316168180","641"
"8532197","8.908303","1861578478","643"
"3403168","12.684736","1629042304","3910"
"2703441","5.875806","1265418206","2683"
"5684008","39.094303","1104016278","4471"
"1890771","6.4612617","1689697260","6219"
"8272308","8.9954195","1487918389","3282"
"7712212","11.90938","1275521221","4403"
"4759357","5.3308825","1386603736","5804"
"6552935","6.342183","1730152364","477"
"8093994","21.563234","1417922758","337"
"2402329","11.321546","1124360979","5741"
"4570716","10.34726","1790911550","5692"
"7551004","19.113842","1245217728","3682"
"1045056","6.795268","1255712402","2153"
"6048847","7.0372043","1679683957","5677"
"8608955","6.2272696","1164462081","2213"
"4676234","21.862349","1043221088","3949"
"7784236","6.2051225","1962477935","5837"
"1227921","8.368821","1548283617","6456"
"8467834","14.8907585","1518927185","1903"
"2479179","34.150642","1881874899","5947"
"9221880","8.367993","1356550545","6555"
"6923243","6.521739","1346294873","2807"
"4779729","13.974608","1568464279","4616"
"4289818","18.656967","1609967447","550"
"7704953","6.034169","1457342669","6552"
"6305119","32.0825","1871550129","2673"
"5160321","7.5858173","1952453359","5642"
"1650447","7.2727275","1578767760","5942"
"3856014","7.683927","1215972682","6248"
"2751302","11.502549","1447372446","4737"
"3509722","22.747074","1528039799","2150"
"4315954","21.734903","1376861237","6051"
"8605453","9.108443","1992803779","2499"
"4066950","13.82168","1124037395","6542"
"8289128","17.551043","1548386337","2008"
"8406900","7.0459733","1447353743","2633"
"3061890","15.183969","1477623940","2732"
"1605973","5.561233","1164596367","5791"
"9175349","16.118029","1780791285","5692"
"6993403","6.7045903","1093700866","3220"
"6854504","8.568878","1457385031","3598"
"1092911","6.149339","1285675348","1650"
"4504927","20.012602","1831169291","4047"
"1898213","5.6973934","1922091123","6392"
"9032713","12.987272","1023094950","6074"
"956242","12.931246","1568521326","3549"
"3933036","7.329843","1700891850","6255"
"5255313","12.940516","1669529004","4111"
"3697273","8.765637","1336113331","6079"
"2270486","13.95565","1871688499","1590"
"3643055","14.145288","1366732604","6248"
"5017699","5.9570312","1972564623","6282"
"6216393","10.57288","1932194362","4217"
"9568715","8.621424","1831167287","6572"
"8534469","5.143017","1376590067","2071"
"2853193","14.773615","1619267861","3910"
"6489477","25.624805","1114916517","262"
"4399945","6.497307","1477587517","1459"
"7457063","10.542169","1982867578","3643"
"1080662","11.452614","1821087222","1354"
"9110623","33.32098","1689780058","3094"
"6157744","9.961662","1700814340","6173"
"830146","16.484037","1861658114","6080"
"9693345","40.695137","1972685014","1354"
"8904761","13.700496","1710113493","6051"
"8234792","7.5925546","1912103425","3504"
"8965182","27.055607","1952629065","6267"
"4123336","11.668335","1295725463","1354"
"9873402","6.7777357","1346391505","2732"
"3341054","9.24933","1679716013","6333"
"1745836","7.6165905","1033352596","6297"
"1422673","8.064516","1932165958","6232"
"8830488","43.69989","1447213939","2240"
"9001154","10.073284","1255633038","6572"
"9912262","8.638285","1730594359","2211"
"8195386","26.806044","1265415269","2549"
"5558206","9.451223","1093819732","5992"
"5708288","9.864871","1346233558","6628"
"1677369","29.023493","1629250154","130"
"6201568","7.9317913","1316998180","215"
"6013330","38.18726","1558382317","6461"
"935791","5.7154446","1518919463","5493"
"13721","7.022488","1326019597","6559"
"4161674","6.034403","1790914141","5901"
"8688919","17.904325","1851366132","6104"
"6825863","13.541777","1497721328","6209"
"2373172","10.948058","1255383162","756"
"3479883","7.206617","1215958434","1845"
"8336422","21.338417","1093713067","5894"
"668344","34.801636","1427491083","3091"
"3602745","16.613403","1588626014","6057"
"4527566","8.912133","1073703583","4026"
"3266520","5.9891996","1154367225","1979"
"5992206","12.10269","1558340554","2371"
"9616034","13.847853","1720191273","6433"
"2584565","7.5867343","1184654972","6410"
"2769897","11.872597","1518046275","6478"
"6224874","11.763811","1477725448","6606"
"3551041","8.60194","1902947534","776"
"3020519","26.519037","1609879329","6373"
"9333483","28.420952","1447253356","5741"
"650368","10.248853","1922030246","6001"
"5885341","31.623896","1689787442","933"
"9439507","19.630022","1386615490","4357"
"3121148","13.121202","1346331444","6337"
"9900761","9.949655","1992069736","2604"
"3581869","54.49053","1114982196","6310"
"9168092","11.943274","1225084700","5636"
"8992303","8.882083","1881879971","2732"
"3321416","9.090909","1144326554","641"
"6833971","6.419521","1679589188","5741"
"4269200","27.628185","1831353705","643"
"1803548","51.533142","1326249558","1419"
"5904413","29.45757","1396023834","3055"
"1920698","9.998341","1821057654","215"
"4150310","5.662542","1962721530","2153"
"2958593","18.587122","1023112679","6104"
"3801472","5.0827713","1558740118","3083"
"7370563","13.394688","1639444029","3682"
"5128562","16.386717","1609830876","5692"
"2974456","15.078971","1184657496","6211"
"9026235","9.688007","1164499505","6588"
"9565351","12.690863","1871937508","5875"
"9326589","49.12613","1912970781","1578"
"8184451","11.099796","1699919969","1691"
"3910334","17.801577","1790047843","5884"
"7187540","52.42724","1548228844","1578"
"6804348","27.719433","1154442507","5770"
"3707839","9.359805","1619920402","6265"
"4649053","13.38221","1831186840","3016"
"1904720","8.792797","1609852839","3643"
"2896068","9.072954","1861674822","1141"
"6670290","16.241783","1053418434","6057"
"5175954","17.76929","1962458877","3253"
"2297145","11.805904","1245206002","3723"
"3581446","5.356179","1225228620","6478"
"5889230","7.425854","1437419801","583"
"3956647","5.782332","1245627967","1578"
"9486850","7.377707","1124094388","6269"
"2761409","7.070989","1902915721","6058"
"3241290","17.605646","1528075348","6016"
"9755895","12.475916","1821415894","6577"
"8109369","11.564986","1477558955","1794"
"7014068","14.998789","1407933948","6531"
"171563","22.322735","1639146327","6458"
"6550658","5.6986713","1861528457","5778"
"7919751","16.211334","1972867810","746"
"7229489","9.1700325","1013987270","5741"
"2341555","16.056921","1053423574","6423"
"2937107","5.3397226","1699756973","5936"
"7927747","21.428095","1861437543","830"
"6178402","19.28879","1962469635","6243"
"1455421","7.811088","1205822442","6568"
"7278614","18.653803","1386607596","5"
"8119120","18.627043","1285924175","6531"
"403455","21.841665","1770554222","4874"
"2522309","5.420309","1427052992","981"
"517473","20.179111","1619995131","6033"
"6724917","9.353547","1205128816","6070"
"5078427","16.585577","1851312789","5626"
"3099427","7.671457","1104269612","6628"
"2051688","24.358849","1679677298","907"
"8766290","11.784497","1093829830","6337"
"9125322","12.275298","1972720241","3911"
"4797716","8.785701","1508271156","6249"
"4521535","7.9737334","1265660542","5990"
"1668411","14.142136","1265422638","854"
"2979851","14.600577","1386829935","2128"
"9111717","7.6967974","1811912363","362"
"819683","9.119342","1689630717","1972"
"2788037","20.172083","1528228848","2858"
"4576951","19.611523","1336143619","5936"
"9252095","9.247863","1134351604","3575"
"4559347","7.940111","1942589205","2550"
"1939834","5.7973","1184821092","6210"
"5527314","24.405739","1245250174","5872"
"4064027","6.5899487","1487741757","1148"
"3560502","21.767067","1023290475","4588"
"1087891","6.3978367","1346532918","2008"
"1023305","5.442177","1023436839","5026"
"8079421","10.160445","1972591899","5990"
"7886960","20.502945","1306830567","5654"
"8598730","55.610016","1447242920","6248"
"7881480","7.728012","1750302097","6337"
"7699662","10.5317335","1669675658","2346"
"8245156","14.660879","1295714129","4472"
"9713973","6.5520515","1144256306","2771"
"6879496","8.834448","1275703902","6057"
"8129479","7.480666","1891131595","6195"
"798242","9.657127","1760419394","4612"
"4589398","7.851288","1003882523","6188"
"2254691","11.317554","1922011782","1354"
"654114","15.698826","1952393480","1979"
"6947680","9.984005","1588895429","3836"
"6224272","8.12987","1841345055","2981"
"7465675","5.943016","1396064135","4276"
"6447388","7.690783","1215917133","5774"
"9823894","7.7777777","1396725362","3836"
"8095014","8.578848","1275642860","1213"
"1801513","5.4590063","1154461531","5137"
"9750163","13.21046","1235225129","6016"
"7224812","5.8765507","1346285954","6461"
"1209103","6.285317","1942229117","4874"
"5959880","6.886808","1932149200","4515"
"4057338","18.119743","1376565374","3083"
"308120","13.436753","1992730493","2602"
"7288043","11.510941","1891793741","6274"
"76136","5.462185","1619086634","1252"
"2261686","7.126013","1578522058","5137"
"8219196","6.6212316","1972599728","1323"
"1821306","13.485833","1902853823","1232"
"487004","9.506832","1902982234","6210"
"5593184","17.399448","1386690840","6097"
"7196887","6.3910146","1205824869","2706"
"7274193","17.26766","1841265949","2240"
"7792698","6.5570917","1861471187","3094"
"9307060","39.238007","1760439418","6285"
"2865070","13.948704","1306938923","6496"
"3874309","23.190254","1770550766","5809"
"8345750","7.313481","1477502268","6242"
"1621827","5.485327","1568457331","1970"
"841547","20.228954","1457315624","337"
"6282209","6.216692","1215199377","5928"
"1578335","13.564792","1639160831","2240"
"8698062","22.570946","1255594537","2147"
"3305230","6.4247847","1568437028","6031"
"2240415","8.1576395","1790025955","641"
"5338439","20.64297","1306010806","4075"
"5353814","73.08108","1922075076","4631"
"1032834","5.9439836","1033156682","2770"
"3119913","5.530444","1164433645","6231"
"97056","6.9648523","1811089717","6030"
"8200585","9.286852","1306861133","5875"
"1457573","17.659775","1033112933","5865"
"1271572","14.958028","1881879724","5668"
"2648437","6.139583","1235222449","2568"
"1959173","7.764153","1255323127","6331"
"8729244","17.305328","1558524330","4592"
"9351956","5.3489385","1285644393","6539"
"4566516","8.605391","1316168065","5696"
"3110439","11.260256","1104804038","1295"
"5461574","13.86411","1598779522","470"
"1198596","5.141321","1043256803","528"
"6476555","5.903266","1740373604","4646"
"9276196","8.070867","1063452399","6260"
"5970181","5.8145313","1447394465","6195"
"6681554","10.368533","1104873520","6001"
"9399802","15.2988615","1154686582","5893"
"4772596","7.6467433","1073577524","6407"
"5631895","12.622689","1033420237","5850"
"2797141","11.7705345","1972833754","845"
"8711702","6.551816","1073780052","6587"
"9244053","36.430645","1033119490","5680"
"162204","12.6373625","1295868727","5119"
"8671381","5.3684483","1710067053","4763"
"456657","6.0661054","1053338061","4355"
"6196798","25.68547","1609836089","6080"
"3116214","19.134888","1780646174","4525"
"9061709","7.48564","1063575587","1420"
"1298346","12.28299","1811933211","2706"
"6079110","14.778941","1194826016","2197"
"7519483","6.25","1003877234","560"
"6974080","5.564876","1689803355","636"
"7871269","10.78961","1225038920","5869"
"2400366","21.950758","1265433031","5791"
"6031541","6.348336","1265455703","4733"
"3098524","7.939491","1124198304","4588"
"8808156","5.924192","1144210469","3736"
"4537943","5.929863","1255314654","1847"
"2827409","15.170228","1235248451","3991"
"2167245","21.399517","1629159108","4097"
"4453714","45.735497","1801823612","6338"
"8175180","5.893694","1891054797","4853"
"3994908","15.5827265","1407826860","2291"
"9461750","18.611898","1770501975","1278"
"1929410","29.619415","1184624231","4154"
"4546123","15.15904","1114927910","5851"
"5200449","8.119596","1649689464","5615"
"3131061","8.811969","1760914451","5882"
"1840983","8.175518","1174518336","5778"
"2433200","16.500002","1265788442","5741"
"6430962","15.46199","1033131628","5936"
"4592683","12.127171","1689648719","5978"
"7749218","5.0430756","1174691604","1215"
"4713826","6.0165977","1548270143","5955"
"1383448","5.7813606","1891773065","4357"
"8385217","43.191963","1629185483","6107"
"773504","9.057971","1356340269","6130"
"923368","7.915482","1669431144","3723"
"8370738","6.177614","1992700371","6344"
"4536982","58.748997","1003838699","1903"
"4574728","18.376698","1578597639","6147"
"3668206","5.054822","1922359991","1979"
"693927","5.360037","1033180070","5831"
"8256948","18.568878","1710271432","5265"
"2339070","19.799755","1114993698","3910"
"697631","6.3535337","1497722474","6058"
"1033437","19.095861","1801028790","3586"
"6375633","61.72868","1487655346","2839"
"7027824","11.295391","1316112634","262"
"6555970","8.660832","1073576849","2822"
"2751751","7.6407037","1427032069","6027"
"7016684","10.995647","1487098497","6248"
"7775031","7.251282","1104880921","5811"
"6438104","11.276514","1205813433","2851"
"1109320","12.40588","1518019314","6331"
"5339242","9.266214","1861477721","6492"
"3770364","6.566751","1548553100","2822"
"6172509","27.526525","1588775548","802"
"2148979","11.738433","1619967650","6125"
"7140188","6.7502675","1871569632","6408"
"7089369","9.990405","1427039056","941"
"5256025","15.879773","1801825351","5373"
"9243742","7.481428","1457312456","5809"
"8008473","47.658","1851380216","4863"
"4319581","16.574036","1457422883","2735"
"5163538","6.078542","1154619849","5958"
"5747672","7.783398","1811981533","6210"
"525931","13.991142","1336192566","5200"
"5945364","14.743589","1992728802","2291"
"2788031","32.842464","1528228848","4471"
"8768789","36.707367","1851351050","6290"
"9697652","11.857377","1225057276","5678"
"3129687","12.464448","1629177738","6332"
"5008722","7.7439466","1558363093","5978"
"1427523","23.87716","1316182744","6416"
"3549611","18.276642","1679826929","2155"
"4760396","5.929863","1912999111","1847"
"937110","11.509103","1912106469","5741"
"6568452","5.310993","1255398392","5855"
"7594401","36.55914","1720378136","6027"
"4090053","17.086628","1932302346","5908"
"1030258","19.882019","1841254349","5613"
"3938485","13.758304","1356414957","6343"
"4982311","7.0260925","1619923117","6098"
"880960","6.6499624","1396734422","4931"
"6532970","9.23705","1063405272","5692"
"4460125","32.26787","1528058773","5884"
"1184663","17.654182","1003889387","5737"
"7606022","11.2778425","1053415463","2150"
"5803999","7.759916","1790160554","5988"
"2365764","6.1592402","1871911495","5958"
"676213","31.413385","1992818538","5990"
"9453040","7.7170362","1821284910","5143"
"5995713","37.466106","1093742579","6478"
"9562792","18.73628","1861506016","1903"
"1575812","5.439692","1033103445","5620"
"9198994","10.818477","1801864970","6265"
"863457","7.4310555","1316103328","5928"
"9765218","5.235404","1346299641","4472"
"6312017","11.824167","1346258803","3777"
"3448899","62.02449","1164628921","6522"
"7905714","21.803452","1336103183","6437"
"2775531","18.917444","1174528764","3501"
"4064225","14.993762","1821158734","5770"
"1284501","7.067033","1821191826","5719"
"8851192","28.26782","1609946607","6311"
"592904","10.713182","1023262466","6410"
"3201149","6.197517","1023114501","4631"
"8756894","13.036901","1023099157","1236"
"1740183","29.121996","1255537429","5875"
"8793497","9.679681","1235190497","5265"
"6199846","5.0249104","1083611560","3083"
"4581218","24.563206","1447264569","4638"
"3796270","43.162045","1457567703","6325"
"3178828","5","1750482394","5815"
"9595288","10.3825865","1649215377","6227"
"8134297","17.3901","1689817272","5854"
"9562143","7.3148518","1538148093","5613"
"2902953","30.578245","1508960683","4854"
"2726061","5.1580815","1427053867","5778"
"2674131","28.611721","1750391546","2211"
"4742658","6.1628304","1376510883","5943"
"7203632","10.329105","1386767226","3103"
"8929130","14.536427","1851610950","5872"
"7690478","9.150104","1740324987","6011"
"1759934","19.099764","1245204015","5103"
"4295707","16.317848","1972910404","5910"
"5563744","10.205961","1972591931","2550"
"1760733","13.616779","1831135912","6099"
"7877190","13.987246","1790791721","4100"
"7764780","5.037047","1518017508","5939"
"4455047","6.7493978","1467617423","5692"
"3638070","6.695349","1265476089","3277"
"3365976","6.715692","1013016815","6572"
"5823247","20.197157","1346247087","6016"
"6296367","7.627399","1730175431","3055"
"199336","9.289447","1902839111","4355"
"168790","31.112093","1154587731","2008"
"9260002","13.039371","1851565535","5936"
"6357009","5.663612","1770578965","5956"
"3634130","6.4307027","1508481680","5413"
"4174380","6.23668","1619318235","6267"
"3952543","5.1390543","1700142106","1578"
"6721139","23.17117","1649359845","1236"
"8570618","8.783784","1841510823","5956"
"7374698","18.421278","1629124227","44"
"2981943","7.006308","1740238203","6033"
"5068929","12.7706375","1194104802","6572"
"9142165","5.127513","1063464626","175"
"6675517","8.787466","1598860686","5958"
"4066325","5.6656303","1225449861","4026"
"5923591","27.379557","1457618860","6409"
"8033257","6.280389","1154348894","6265"
"367533","20.435225","1750340717","6618"
"2788018","47.03142","1528228848","3760"
"8148620","41.41518","1407167018","4581"
"8726528","8.924526","1841246246","3335"
"8025746","5.125482","1932165552","6232"
"9249003","64.69941","1700834702","852"
"5271652","15.51067","1952353799","4508"
"7023447","9.32043","1306102231","6429"
"483300","10.609412","1144285669","6263"
"2120951","8.559738","1851388573","6461"
"9821174","41.07143","1821190018","2642"
"4281734","8.060001","1497927776","4644"
"2888600","6.139436","1740397900","5632"
"848484","5.512734","1912050295","5648"
"1932757","8.207489","1013273283","6398"
"7339158","5.080127","1740380880","5116"
"8008175","47.58392","1306844949","6036"
"5329921","19.47036","1003253733","2213"
"2599665","15.40469","1487835617","6460"
"5169050","54.62969","1932123205","3813"
"4076033","9.804598","1629005186","6334"
"1209456","30.742514","1568469971","6249"
"2588848","7.5798416","1902907751","4897"
"4467830","8.864535","1174527733","6265"
"6082747","9.428315","1003895756","4760"
"6161588","10.062152","1619980067","6332"
"5810421","20.816778","1770665523","262"
"2616685","10.169492","1902806771","6315"
"902584","15.936525","1457553836","2369"
"6260549","9.771288","1427166123","284"
"7245913","11.470769","1396758371","6337"
"4136030","8.5693655","1902893928","5737"
"6024679","19.577213","1134185390","6104"
"6866893","5.5656343","1609886993","6344"
"9371218","23.040152","1497983589","6568"
"9847251","11.591478","1922193143","5988"
"6655300","24.847408","1437390390","2008"
"4358775","59.204227","1285766493","4060"
"4524816","17.479723","1639178551","1302"
"7452449","8.814445","1053675827","5908"
"7745974","27.302507","1720050065","2732"
"870758","10.555555","1063501500","881"
"6358468","7.191471","1831107671","6605"
"4477398","8.622869","1487867669","5928"
"713732","6.508759","1255638185","5692"
"4699751","30.13644","1427253665","5634"
"1746264","5.604811","1902872880","5854"
"4873468","11.760589","1083615348","5854"
"8034414","16.164438","1528097722","6509"
"6158661","14.320145","1699746859","1246"
"8531876","9.207703","1972593499","3220"
"9322219","6.0866156","1750303061","6477"
"8281248","18.72507","1528113214","2602"
"2981722","16.605478","1003173980","5626"
"9485218","7.113087","1003234915","5653"
"6465595","44.816563","1053422709","4154"
"3733893","9.75355","1912978750","3091"
"9804358","37.0412","1689778946","3239"
"2676725","21.425238","1063403475","5076"
"2362456","12.956985","1558341917","5804"
"5750954","6.233831","1154582799","5685"
"78960","8.027758","1972550929","4385"
"4817004","8.305784","1720251382","6094"
"2787114","12.514231","1780696062","1323"
"1624099","10.990693","1467766782","2240"
"9798599","5.3412485","1669420428","2768"
"2495851","12.651104","1730199480","4044"
"9459138","14.189483","1487664181","1643"
"1436991","12.317629","1609840842","6265"
"339021","6.542056","1871773671","2150"
"1637726","10.766227","1902885759","1575"
"950023","9.189989","1285613570","5639"
"5565506","15.252083","1982630042","6248"
"6565314","15.83394","1396710042","5903"
"8954210","17.335611","1801831755","425"
"1118519","8.206107","1831453976","5740"
"3468031","5.8679996","1992751648","2350"
"9351882","13.564989","1215900428","5900"
"5423111","12.1652","1699862193","2822"
"9194392","8.426967","1649292954","947"
"7464725","8.360295","1598771297","5265"
"5608046","20.372953","1376609958","6121"
"7862932","12.651673","1649258765","5416"
"4320389","12.12363","1568750057","4592"
"3719409","29.422516","1548470131","3220"
"3919735","11.222582","1407963473","2663"
"4274143","26.666624","1780977553","2281"
"3134443","6.470258","1821032897","1732"
"6868378","22.025475","1164460010","5634"
"8619694","10.185185","1124086871","1154"
"6826033","16.093546","1780798264","5265"
"2305786","5.900621","1093732752","6188"
"3988398","8.423913","1962549345","2771"
"8172476","15.236316","1760583660","5872"
"1131850","15.270427","1265448500","6569"
"6333086","5.8189654","1184776056","3517"
"2817571","10.846141","1992758957","6248"
"5086846","20.811281","1154432847","1979"
"2460456","5.2715673","1124310180","6531"
"4320347","5.7261","1609978279","6452"
"1707068","9.059565","1417948928","1354"
"5007602","21.255524","1407055734","6209"
"5038737","5.9375377","1437683570","5773"
"8017639","5.3886123","1003203662","4081"
"1591727","9.31704","1649234311","186"
"7247146","10.684648","1578772182","6499"
"740582","7.628803","1316250103","4466"
"374756","8.254851","1720009673","943"
"3100649","6.3232813","1306051750","6439"
"1292881","19.042135","1528015922","806"
"225200","27.790602","1043304116","5653"
"7394031","7.673949","1740336353","933"
"8403472","14.882208","1285946988","6479"
"2849443","12.243318","1659333649","6304"
"9193724","11.400209","1154336923","2634"
"5303949","6.5199966","1215975826","5626"
"5851700","9.8778","1417057498","5838"
"649791","5.2497144","1497851562","5978"
"5116289","10.669687","1275621542","5988"
"2903601","5.378962","1386601185","981"
"9754854","7.2711973","1659457232","1353"
"210432","14.884934","1164493136","6553"
"7810886","45.95095","1467426916","6265"
"1849306","6.661335","1972536589","6439"
"6672634","18.01676","1679538763","590"
"8308463","18.928003","1588654818","5632"
"4748607","10.314647","1396844460","6045"
"4333813","19.728704","1346259314","5651"
"9672682","5.2636747","1548214992","299"
"9660757","21.249483","1609089242","2168"
"6526721","11.428603","1619063633","6338"
"5899998","7.751938","1063412237","5864"
"2672501","8.648929","1114246154","5678"
"2679620","24.741043","1275811200","5737"
"3607478","5.4104476","1235216763","1420"
"677811","6.0866156","1578569984","6311"
"7503503","6.921012","1710988159","6210"
"5062235","22.919659","1548200959","4026"
"6466174","13.154325","1891885182","4686"
"7751999","7.4158783","1598773152","6274"
"2972376","12.018149","1033100516","6006"
"2967344","6.4558597","1669409678","433"
"8789282","7.2048535","1376540351","6232"
"368710","10.785425","1497720833","6154"
"9510907","21.45627","1942470042","5875"
"72353","22.695728","1477744316","4259"
"4874456","7.79086","1205098803","2414"
"2142925","21.331863","1285601245","5992"
"5609199","7.2711973","1174766745","6045"
"6406948","7.4578934","1134392251","3267"
"1261098","12.206081","1780979955","1145"
"9500858","16.662922","1972672897","6410"
"1886530","10.346417","1194798009","5450"
"4105095","20.501617","1346251444","636"
"6060870","5.403924","1215088935","6384"
"4675981","14.286692","1881982494","2008"
"7817479","6.723866","1447443601","4795"
"250862","7.220201","1023038684","5738"
"3290686","7.1987085","1942220728","6016"
"8879493","8.329503","1659565950","6487"
"3967963","5.4852324","1316942964","6321"
"7694225","15.736203","1144477944","6572"
"9302625","6.8741665","1700876653","4357"
"6703567","9.28423","1497046569","6047"
"5359261","16.530708","1609097971","2702"
"8410480","22.527184","1386763704","2150"
"7277280","23.032","1619914975","6187"
"4588200","15.510617","1174751218","3001"
"627023","19.87833","1487641999","5741"
"1883184","6.497126","1235147331","6489"
"3666907","9.755409","1255528246","2702"
"8673444","6.7777357","1972544153","2732"
"2824654","53.69735","1174521694","6285"
"6290477","6.249843","1912011107","433"
"1997861","6.6544623","1861405250","175"
"8750011","37.11318","1619070018","6243"
"4364668","17.536247","1871579672","2490"
"590270","22.264923","1962537589","5791"
"8933791","16.035324","1164499190","2240"
"1595615","6.0826273","1730149527","5668"
"2615058","6.529901","1437352895","1590"
"8041500","5.3502383","1003290628","6248"
"8416999","16.050411","1912084096","3268"
"8235460","7.220818","1760420095","3220"
"816256","15.736203","1316263684","6572"
